,ASMT,ASMTWithDa,Acres,LandUse1,TRA,floor,Notes,Shape_STAr,Shape_STLe,geometry
237,001083016000,001-083-016-000,0.12,11,002014,0,WAS PTN 011083013,5547.91965,315.024970777,"POLYGON Z ((6476844.629999995 1876143.8700000048 0, 6476792.640000001 1876132.4099999964 0, 6476769 1876232.9099999964 0, 6476820.400000006 1876246.4399999976 0, 6476844.629999995 1876143.8700000048 0))"
238,001085005000,001-085-005-000,0.15,11,002014,0,0010850500 CONVERTED    12/01/87,6540.6481,325.604436213,"POLYGON Z ((6477405.439999998 1876215.8400000036 0, 6477317.099999994 1876195.0100000054 0, 6477301.299999997 1876265.9899999946 0, 6477389.640000001 1876285.6899999976 0, 6477405.439999998 1876215.8400000036 0))"
239,001091004000,001-091-004-000,0.18,11,002014,0,0010910400 CONVERTED    12/01/87,7941.88945,390.096080848,"POLYGON Z ((6477704.879999995 1876389.2600000054 0, 6477571.040000007 1876358.4899999946 0, 6477558.140000001 1876415.549999997 0, 6477691.849999994 1876445.0900000036 0, 6477704.879999995 1876389.2600000054 0))"
240,001091022000,001-091-022-000,0.18,11,002014,0,0010912200 CONVERTED    12/01/87,7783.8639,395.28213699,"POLYGON Z ((6477558.140000001 1876415.549999997 0, 6477418.790000007 1876382.9200000018 0, 6477406.159999996 1876436.8700000048 0, 6477546.409999996 1876467.450000003 0, 6477558.140000001 1876415.549999997 0))"
241,001092006000,001-092-006-000,0.14,111,002000,0,0010920600 CONVERTED    12/01/87,6064.1639,321.975500079,"POLYGON Z ((6478120.969999999 1876548.7800000012 0, 6478062.170000002 1876536.0699999928 0, 6478040.579999998 1876634.1899999976 0, 6478099.140000001 1876647.6599999964 0, 6478120.969999999 1876548.7800000012 0))"
242,001092013000,001-092-013-000,0.14,111,002014,0,,5916.17653457,317.873486222,"POLYGON Z ((6477948.060000002 1876464.0100000054 0, 6477954.572133287 1876455.7449733515 0, 6477959.560000002 1876446.4800000042 0, 6477962.030000001 1876434.1599999964 0, 6477864.879999995 1876411.1200000048 0, 6477853.620000005 1876459.9300000072 0, 6477848.950000003 1876480.150000006 0, 6477937.370000005 1876485.8199999928 0, 6477937.984647935 1876480.8633255488 0, 6477939.410732945 1876476.0766048378 0, 6477941.608964068 1876471.5917198274 0, 6477944.518776447 1876467.5322364192 0, 6477948.060000002 1876464.0100000054 0))"
243,001092022000,001-092-022-000,0.2,111E,002014,0,0010922200 CONVERTED    12/01/87,8827.6129623,398.931723551,"POLYGON Z ((6478025.579999998 1876161.8199999928 0, 6477968.650000006 1876051.4599999934 0, 6477948.959999993 1876047.0199999958 0, 6477935.170000002 1876106.700000003 0, 6477921.810000002 1876164.5699999928 0, 6477919.590000004 1876174.200000003 0, 6478003.459999993 1876191.2900000066 0, 6478004.8521849 1876185.0350751672 0, 6478007.282231607 1876179.1057297934 0, 6478010.680121278 1876173.6728107494 0, 6478014.9479478635 1876168.8928609798 0, 6478019.962739138 1876164.9036089147 0, 6478025.579999998 1876161.8199999928 0))"
244,001093002000,001-093-002-000,0.15,111,002000,0,0010930200 CONVERTED    12/01/87,6384.20065,330.904786166,"POLYGON Z ((6478152.829999998 1876313.6400000006 0, 6478051.620000005 1876291.0300000012 0, 6478037.349999994 1876351.049999997 0, 6478139.590000004 1876373.099999994 0, 6478152.829999998 1876313.6400000006 0))"
245,001120005000,001-120-005-000,0.16,11,002000,0,0011200500 CONVERTED    12/01/87,7137.41435,355.500270162,"POLYGON Z ((6474608.390000001 1874876.0400000066 0, 6474494.480000004 1874850.4800000042 0, 6474481.079999998 1874909.1400000006 0, 6474593.930000007 1874936.75 0, 6474608.390000001 1874876.0400000066 0))"
246,001123013000,001-123-013-000,0.17,11,002014,0,0011231300 CONVERTED    12/01/87,7552.66125,362.440518455,"POLYGON Z ((6475188.709999993 1874611.4899999946 0, 6475074.810000002 1874585.6899999976 0, 6475060.890000001 1874649.7399999946 0, 6475173.980000004 1874674.1899999976 0, 6475188.709999993 1874611.4899999946 0))"
247,001123022000,001-123-022-000,0.13,11,002014,0,SEE NOTE,5806.1097,323.236839842,"POLYGON Z ((6475070.799999997 1875113.3299999982 0, 6474964.909999996 1875091.3599999994 0, 6474953.480000004 1875143.9099999964 0, 6475058.439999998 1875165.9599999934 0, 6475070.799999997 1875113.3299999982 0))"
248,001124007000,001-124-007-000,0.14,11,002000,0,0011240700 CONVERTED    12/01/87,6018.4139,319.015481576,"POLYGON Z ((6474205.370000005 1874611.349999994 0, 6474110.340000004 1874589.200000003 0, 6474095.879999995 1874648.4699999988 0, 6474192.090000004 1874671.4200000018 0, 6474205.370000005 1874611.349999994 0))"
249,001125013000,001-125-013-000,0.19,11,002000,0,0011251300 CONVERTED    12/01/87,8494.09515,379.169928107,"POLYGON Z ((6474447.469999999 1874827.3100000024 0, 6474333.159999996 1874802.5 0, 6474317.060000002 1874873.6599999964 0, 6474431.459999993 1874897.8299999982 0, 6474447.469999999 1874827.3100000024 0))"
250,001151002000,001-151-002-000,0.13,111E,002014,0,0011510200 CONVERTED    12/01/87,5563.9211,325.492461501,"POLYGON Z ((6477425.829999998 1875645.3700000048 0, 6477388.799999997 1875636.7399999946 0, 6477376.870000005 1875646.0100000054 0, 6477352.939999998 1875749.9200000018 0, 6477399.120000005 1875760.6400000006 0, 6477425.829999998 1875645.3700000048 0))"
251,001152027000,001-152-027-000,0.19,11,002014,0,WAS PTN 001152015 & 016,8577.5262,428.108804651,"POLYGON Z ((6477696.120000005 1875551.6400000006 0, 6477751.25 1875564.2199999988 0, 6477762.049999997 1875514.3799999952 0, 6477641.549999997 1875489.1099999994 0, 6477621.170000002 1875484.5300000012 0, 6477610.959999993 1875533.0199999958 0, 6477627.739999995 1875536.6899999976 0, 6477623.180000007 1875557.6700000018 0, 6477667.329999998 1875567.3100000024 0, 6477673.569999993 1875563.3100000024 0, 6477692.659999996 1875567.4800000042 0, 6477696.120000005 1875551.6400000006 0))"
252,001152029000,001-152-029-000,0.13,212,002014,0,WAS PTN 001152025,5467.58175,381.827576291,"POLYGON Z ((6477871.359999999 1875644.2800000012 0, 6477740.439999998 1875614.1200000048 0, 6477730.230000004 1875661.2199999988 0, 6477759.549999997 1875667.6299999952 0, 6477761.569999993 1875658.400000006 0, 6477853.650000006 1875678.5199999958 0, 6477851.640000001 1875687.75 0, 6477860.859999999 1875689.7699999958 0, 6477871.359999999 1875644.2800000012 0))"
253,001153007000,001-153-007-000,0.15,111,002014,0,0011530700 CONVERTED    12/01/87,6550.55655,335.025057284,"POLYGON Z ((6478202 1875429.6700000018 0, 6478098.879999995 1875406.799999997 0, 6478085.629999995 1875467.299999997 0, 6478188.010000005 1875490.5600000024 0, 6478202 1875429.6700000018 0))"
254,001162006000,001-162-006-000,0.13,11,002014,0,0011620600 CONVERTED    12/01/87,6242.8412,332.784804032,"POLYGON Z ((6475115.200000003 1874263.2099999934 0, 6475009.310000002 1874239.3799999952 0, 6474996.239999995 1874295.2300000042 0, 6475103.590000004 1874318.9599999934 0, 6475115.200000003 1874263.2099999934 0))"
255,001162011000,001-162-011-000,0.13,11,002014,0,,5546.20985,320.638823223,"POLYGON Z ((6475177.340000004 1873994.6099999994 0, 6475168.269999996 1873992.7399999946 0, 6475069.709999993 1873973.3900000006 0, 6475058.299999997 1874021.400000006 0, 6475165.769999996 1874044.8799999952 0, 6475177.340000004 1873994.6099999994 0))"
256,001162020000,001-162-020-000,0.13,11,002014,0,0011622000 CONVERTED    12/01/87,5830.8613,323.884235487,"POLYGON Z ((6474996.239999995 1874295.2300000042 0, 6474890.620000005 1874271.8799999952 0, 6474879.299999997 1874324.2199999988 0, 6474984.180000007 1874348.4099999964 0, 6474996.239999995 1874295.2300000042 0))"
257,009580009000,009-580-009-000,0.78,11,003002,0,0095800900 CONVERTED    12/01/87,34169.9295,829.165958219,"POLYGON Z ((6431187.329999998 1944203.4899999946 0, 6431073.900000006 1944099.150000006 0, 6431050.629999995 1944124.150000006 0, 6430957.189999998 1944042.5100000054 0, 6430887.180000007 1944121.900000006 0, 6431038.450000003 1944253.3299999982 0, 6431095.219999999 1944302.6700000018 0, 6431187.329999998 1944203.4899999946 0))"
258,009580011000,009-580-011-000,1.13,11,003000,0,0095801100 CONVERTED    12/01/87,47442.8206,903.34998171,"POLYGON Z ((6431736.760000005 1944484.9699999988 0, 6431609.769999996 1944373.5699999928 0, 6431419.400000006 1944587.3299999982 0, 6431543.620000005 1944693.8900000006 0, 6431736.760000005 1944484.9699999988 0))"
259,009580019000,009-580-019-000,0.63,41,003002,0,0095801900 CONVERTED    12/01/87,27343.6976,726.229010596,"POLYGON Z ((6430893.150000006 1943578.9200000018 0, 6430698.459999993 1943415.400000006 0, 6430626.120000005 1943497.6599999964 0, 6430741.010000005 1943592.5 0, 6430742.730000004 1943590.6800000072 0, 6430818.239999995 1943658.6200000048 0, 6430893.150000006 1943578.9200000018 0))"
260,009580028000,009-580-028-000,1.01,51,003002,0,WAS 009580025,48144.32805,878.837247438,"POLYGON Z ((6431268.569999993 1943523.3199999928 0, 6431302.840000004 1943486.4800000042 0, 6431345.579999998 1943439.7399999946 0, 6431375.400000006 1943406.7399999946 0, 6431205.980000004 1943245.25 0, 6431088.189999998 1943371.0400000066 0, 6431062.930000007 1943397.9899999946 0, 6431239.530000001 1943553.6400000006 0, 6431268.569999993 1943523.3199999928 0))"
261,009600008000,009-600-008-000,0.27,11,003002,0,0096000800 CONVERTED    12/01/87,11905.2008,457.352624722,"POLYGON Z ((6426906.760000005 1943736.3299999982 0, 6426832.120000005 1943615.25 0, 6426771.340000004 1943677.5699999928 0, 6426848.329999998 1943798.1099999994 0, 6426906.760000005 1943736.3299999982 0))"
262,009601005000,009-601-005-000,0.17,11,003002,0,WAS PTN 009600017,7291.886,343.449232337,"POLYGON Z ((6427473.530000001 1943943.3100000024 0, 6427460.859999999 1943918.9599999934 0, 6427436.430000007 1943870.849999994 0, 6427356.129999995 1943919.8299999982 0, 6427390.239999995 1943985.9599999934 0, 6427473.530000001 1943943.3100000024 0))"
263,009601014000,009-601-014-000,0.15,11,003002,0,WAS PTN 009600017,6494.81115,340.1146204,"POLYGON Z ((6427477.510000005 1943699.1700000018 0, 6427451.969999999 1943647.2099999934 0, 6427351.290000007 1943696.2199999988 0, 6427365.420000002 1943725.3100000024 0, 6427376.579999998 1943748.3700000048 0, 6427477.510000005 1943699.1700000018 0))"
264,009620012000,009-620-012-000,0.05,12E,003002,0,0096201200 CONVERTED    12/01/87,2205.7949,199.750189338,"POLYGON Z ((6427798.909999996 1944419.7900000066 0, 6427798.900000006 1944414.3299999982 0, 6427766.230000004 1944412.2800000012 0, 6427759.680000007 1944472.5199999958 0, 6427759.25 1944477.4699999988 0, 6427790.689999998 1944483.2800000012 0, 6427798.909999996 1944419.7900000066 0))"
265,009630001000,009-630-001-000,0.02,12E,003002,0,13.04% in COMMON AREA 009630010 INCLUDED,852.39585,135.633381437,"POLYGON Z ((6428079.590000004 1946555.140625 0, 6428111.329999998 1946536.349999994 0, 6428104.150000006 1946523.7399999946 0, 6428095.980000004 1946528.049999997 0, 6428089.290000007 1946515.3106250018 0, 6428072.450000003 1946525.090625003 0, 6428079.140000001 1946537.5806249976 0, 6428071.430000007 1946542.3799999952 0, 6428072.959999993 1946544.8799999952 0, 6428071.989999995 1946545.4099999964 0, 6428075.579999998 1946551.3306249976 0, 6428076.060000002 1946551.0699999928 0, 6428078.629999995 1946555.6806250066 0, 6428079.590000004 1946555.140625 0))"
266,009630002000,009-630-002-000,0.02,12,003002,0,13.05% in COMMON AREA 009630010 INCLUDED,1011.9298,152.809989977,"POLYGON Z ((6428122.659999996 1946574.299999997 0, 6428111.829999998 1946554.4699999988 0, 6428119.019999996 1946550.2800000012 0, 6428111.840000004 1946537.2699999958 0, 6428079.140000001 1946556.4599999934 0, 6428081.709999993 1946561.3400000036 0, 6428080.730000004 1946561.6099999994 0, 6428084.310000002 1946567.400000006 0, 6428084.790000007 1946567 0, 6428086.329999998 1946569.5 0, 6428095 1946564.4200000018 0, 6428105.840000004 1946584.2699999958 0, 6428122.659999996 1946574.299999997 0))"
267,009640007000,009-640-007-000,0.05,12E,003002,0,,2257.1005,197.176188093,"POLYGON Z ((6424903.920000002 1947079.6200000048 0, 6424910.400000006 1947046.4399999976 0, 6424850.379999995 1947030.4800000042 0, 6424845.819999993 1947070.7399999946 0, 6424868.099999994 1947073.3599999994 0, 6424902.989999995 1947081.8400000036 0, 6424903.920000002 1947079.6200000048 0))"
268,009640025000,009-640-025-000,0.37,70,003002,0,"WAS PTN OF 009640018,019,022",16186.1266,1280.57383838,"POLYGON Z ((6424951.049999997 1947295.1299999952 0, 6424912.489999995 1947241.549999997 0, 6424893.900000006 1947215.599999994 0, 6424841.739999995 1947252.299999997 0, 6424848.170000002 1947260.900000006 0, 6424789.510000005 1947302.8599999994 0, 6424769 1947274.2900000066 0, 6424754.530000001 1947283.8799999952 0, 6424700.359999999 1947322.1099999994 0, 6424691.680000007 1947328.2300000042 0, 6424696.209999993 1947334.5699999928 0, 6424689.260000005 1947340.5400000066 0, 6424755.969999999 1947432.25 0, 6424951.049999997 1947295.1299999952 0), (6424775.420000002 1947336.0199999958 0, 6424797.930000007 1947369.0900000036 0, 6424748.870000005 1947401.8799999952 0, 6424726.230000004 1947369.4599999934 0, 6424704.599999994 1947338.3299999982 0, 6424752.819999993 1947304.099999994 0, 6424775.420000002 1947336.0199999958 0), (6424855.409999996 1947302.6299999952 0, 6424856.799999997 1947301.2399999946 0, 6424837.180000007 1947278.4899999946 0, 6424882.700000003 1947240.2399999946 0, 6424901.760000005 1947262.3900000006 0, 6424900.400000006 1947263.5600000024 0, 6424927.450000003 1947295.25 0, 6424881 1947332.5100000054 0, 6424855.409999996 1947302.6299999952 0))"
269,009650002000,009-650-002-000,0.02,12E,003002,0,,790.3091,112.456594264,"POLYGON Z ((6427440.019999996 1944266.9300000072 0, 6427436.480000004 1944238.799999997 0, 6427408.870000005 1944242.0900000036 0, 6427412.400000006 1944270.3400000036 0, 6427440.019999996 1944266.9300000072 0))"
270,009650018000,009-650-018-000,0.02,12,003002,0,0096501800 CONVERTED    12/01/87,769.7051,111.24312756,"POLYGON Z ((6426924.370000005 1943834.1200000048 0, 6426894.709999993 1943833.1400000006 0, 6426894.230000004 1943859 0, 6426923.959999993 1943860.0699999928 0, 6426924.370000005 1943834.1200000048 0))"
271,009650025000,009-650-025-000,0.02,12E,003002,0,,827.0908,115.071047169,"POLYGON Z ((6427158.790000007 1944153.8700000048 0, 6427136.620000005 1944134.9200000018 0, 6427117.590000004 1944155.950000003 0, 6427139.790000007 1944174.9099999964 0, 6427158.790000007 1944153.8700000048 0))"
272,009660004000,009-660-004-000,5.89,41,003002,0,0096600400 CONVERTED    12/01/87,252366.629723,2043.22331502,"POLYGON Z ((6431022.719999999 1944269.1800000072 0, 6430816.239999995 1944093.150000006 0, 6430732.269999996 1944021.2099999934 0, 6430728.033059617 1944020.2435787932 0, 6430723.698949998 1944019.925573247 0, 6430719.3663264215 1944020.2632219645 0, 6430715.133810342 1944021.248839208 0, 6430711.097744515 1944022.8599898396 0, 6430707.349999994 1944025.0600000024 0, 6430499.760000005 1944259.4599999934 0, 6430318.030000001 1944465.4800000042 0, 6430316.069928049 1944468.0974068327 0, 6430314.575030439 1944471.0056677726 0, 6430313.587386265 1944474.1229196952 0, 6430313.134796212 1944477.3614166935 0, 6430313.230000004 1944480.6299999952 0, 6430313.756022991 1944483.560301149 0, 6430314.708194746 1944486.3810694811 0, 6430316.065717226 1944489.0306916717 0, 6430317.798938414 1944491.451292702 0, 6430319.870000005 1944493.5900000036 0, 6430609.459999993 1944746.7399999946 0, 6431022.719999999 1944269.1800000072 0))"
273,009670011000,009-670-011-000,1.04,11,003002,0,0096701100 CONVERTED    12/01/87,47030.5993312,878.520387843,"POLYGON Z ((6426508.390000001 1940784.9399999976 0, 6426523.980000004 1940768.7199999988 0, 6426388.303749993 1940640.6512500048 0, 6426208.329999998 1940825.3799999952 0, 6426345.920000002 1940945.849999994 0, 6426508.390000001 1940784.9399999976 0))"
274,009680002000,009-680-002-000,0.56,11,003002,0,REMAP WAS 009370050,24289.0909,719.283521235,"POLYGON Z ((6423584.680000007 1946319.700000003 0, 6423563.219999999 1946290.9899999946 0, 6423513.420000002 1946326.6599999964 0, 6423473.890000001 1946279.8100000024 0, 6423403.719999999 1946297.0799999982 0, 6423318.319999993 1946428.6599999964 0, 6423389.959999993 1946472.7199999988 0, 6423584.680000007 1946319.700000003 0))"
275,009680007000,009-680-007-000,3.44,212,003000,0,REMAP WAS 009370005,154039.00175,1888.76678804,"POLYGON Z ((6422877.319999993 1946719.3400000036 0, 6423015.760000005 1946601.0699999928 0, 6422967.469999999 1946365.0100000054 0, 6422825.090000004 1946419.9699999988 0, 6422817.969999999 1946420.4899999946 0, 6422802.879999995 1946421.599999994 0, 6422733.569999993 1946426.1599999964 0, 6422700.120000005 1946409.8599999994 0, 6422716.329999998 1946494.0900000036 0, 6422666.670000002 1946500.950000003 0, 6422694.209999993 1946610.7199999988 0, 6422444.099999994 1946656.8100000024 0, 6422627.799999997 1946946.7099999934 0, 6422877.319999993 1946719.3400000036 0))"
276,009680018000,009-680-018-000,0.69,11,003002,0,REMAP WAS 009370036,28377.6738,808.954236993,"POLYGON Z ((6422851.230000004 1946140.3400000036 0, 6422823.120000005 1946101.0900000036 0, 6423010.189999998 1945973.049999997 0, 6422973.359999999 1945968.599999994 0, 6422920.810000002 1945934.3799999952 0, 6422873.480000004 1945907.4099999964 0, 6422856.060000002 1945920.5100000054 0, 6422725.579999998 1946018.6099999994 0, 6422774.120000005 1946080.9699999988 0, 6422832.689999998 1946153.2600000054 0, 6422851.230000004 1946140.3400000036 0))"
277,009690005000,009-690-005-000,1.06,11,003000,0,REMAP WAS 009370076,44179.2253,913.407639067,"POLYGON Z ((6422958.560000002 1945604.6599999964 0, 6422931.730000004 1945566.549999997 0, 6423040.519999996 1945495.0799999982 0, 6422975.689999998 1945386.1400000006 0, 6422726.379999995 1945505.7600000054 0, 6422842.959999993 1945659.650000006 0, 6422851.060000002 1945671.0100000054 0, 6422958.560000002 1945604.6599999964 0))"
278,009690012000,009-690-012-000,0.85,11,003000,0,REMAP WAS 009370055,36882.3656,801.13029955,"POLYGON Z ((6422207.150000006 1945640.4399999976 0, 6422131.829999998 1945387.1400000006 0, 6421998.569999993 1945455.8799999952 0, 6422063.629999995 1945649.599999994 0, 6422083.040000007 1945693.1899999976 0, 6422207.150000006 1945640.4399999976 0))"
279,009700002000,009-700-002-000,0.05,12,003002,0,90I17R/M12 WAS A PTN OF 009490021,2202.83085,199.176839866,"POLYGON Z ((6424899.120000005 1946837.4300000072 0, 6424894.209999993 1946827.450000003 0, 6424905.450000003 1946819.299999997 0, 6424882.670000002 1946775.0199999958 0, 6424850.439999998 1946796.5100000054 0, 6424878.260000005 1946850.700000003 0, 6424899.120000005 1946837.4300000072 0))"
280,009700013000,009-700-013-000,0.2,11,003002,0,90I17R/M14 WAS A PTN OF 009490021,8520.23214043,367.849903192,"POLYGON Z ((6424828.900000006 1946794.8400000036 0, 6424778.170000002 1946711.2600000054 0, 6424739.019999996 1946735.3100000024 0, 6424728.5895727305 1946742.7097917136 0, 6424719.215950972 1946751.409558691 0, 6424711.060000002 1946761.2600000054 0, 6424763.819999993 1946848.1400000006 0, 6424828.900000006 1946794.8400000036 0))"
281,009710004000,009-710-004-000,0.21,11,003002,0,WAS A PTN OF 009490021 90I17R/M14,9057.81130918,383.594512845,"POLYGON Z ((6424652.689999998 1946770.0600000024 0, 6424592.299999997 1946672.3900000006 0, 6424532.890000001 1946719.25 0, 6424594.629999995 1946816.7699999958 0, 6424607.148824582 1946813.472344744 0, 6424618.940162465 1946808.1282030789 0, 6424629.672120532 1946800.8879976096 0, 6424639.042624246 1946791.9555198264 0, 6424646.787920192 1946781.582193941 0, 6424652.689999998 1946770.0600000024 0))"
282,009721011000,009-721-011-000,0.18,111,003002,0,WAS PTN 009030014,8800.75707969,384.290958824,"POLYGON Z ((6429572 1947848.2099999934 0, 6429600 1947820.7800000012 0, 6429622.719999999 1947797.6700000018 0, 6429547.755624995 1947711.3799999952 0, 6429543.170625001 1947715.3400000036 0, 6429525.940624997 1947731.3393750042 0, 6429491.424999997 1947761.4206250012 0, 6429568.879999995 1947851.2900000066 0, 6429572 1947848.2099999934 0))"
283,009722012000,009-722-012-000,0.27,111,003002,0,WAS PTN 009030014,10390.7583424,444.062759029,"POLYGON Z ((6429340.590000004 1947682.8700000048 0, 6429350.620000005 1947672.0699999928 0, 6429234.695625007 1947567.6881249994 0, 6429207.790625006 1947588.0625 0, 6429198.439999998 1947603.2900000066 0, 6429192.205624998 1947614 0, 6429207.5 1947627.4300000072 0, 6429302.310000002 1947722.2199999988 0, 6429340.590000004 1947682.8700000048 0))"
284,009722014000,009-722-014-000,0.22,111E,003002,0,WAS PTN 009030014,9128.38638555,409.890349772,"POLYGON Z ((6429242.230000004 1947786.3400000036 0, 6429253.810000002 1947772.4599999934 0, 6429173.420000002 1947688.5699999928 0, 6429157.498125002 1947674.7650000006 0, 6429119.943124995 1947740.6862500012 0, 6429135.900000006 1947754.4599999934 0, 6429198.219999999 1947809.299999997 0, 6429206.269999996 1947827.5199999958 0, 6429242.230000004 1947786.3400000036 0))"
285,009751004000,009-751-004-000,0.17,111,003002,0,WAS PTN 009070001,7331.23123359,383.566286029,"POLYGON Z ((6428270.909999996 1946373.150000006 0, 6428228.370000005 1946314.3799999952 0, 6428198.359999999 1946338.3100000024 0, 6428159.959999993 1946369.900000006 0, 6428120.790000007 1946403.1599999964 0, 6428251.980000004 1946407.700000003 0, 6428253.64474062 1946399.8231035839 0, 6428256.441305388 1946392.2735284956 0, 6428260.309801036 1946385.2129619508 0, 6428265.167377037 1946378.7926181979 0, 6428270.909999996 1946373.150000006 0))"
286,009751011000,009-751-011-000,0.21,111E,003002,0,WAS PTN 009070001,9363.8129,398.776289665,"POLYGON Z ((6428615.950000003 1946147.150000006 0, 6428636.840000004 1946140.4399999976 0, 6428658.560000002 1946137.4699999988 0, 6428665.420000002 1946136.799999997 0, 6428677.269999996 1946133.9599999934 0, 6428651.900000006 1946035.6299999952 0, 6428632.099999994 1945999.2099999934 0, 6428568.189999998 1946048.9699999988 0, 6428613.439999998 1946148.2399999946 0, 6428615.950000003 1946147.150000006 0))"
287,009753010000,009-753-010-000,0.17,111,003002,0,WAS PTN 009070001,7219.45935,344.610037734,"POLYGON Z ((6428615.430000007 1946755.1299999952 0, 6428580.569999993 1946691.9200000018 0, 6428496.060000002 1946744.9300000072 0, 6428530.840000004 1946808.6299999952 0, 6428615.430000007 1946755.1299999952 0))"
288,009753017000,009-753-017-000,0.17,111E,003002,0,WAS PTN 009070001,7628.6015625,356.024548609,"POLYGON Z ((6428631.799999997 1946578.2399999946 0, 6428607.640000001 1946534.2099999934 0, 6428604.739639843 1946528.0382301635 0, 6428602.609999999 1946521.5600000024 0, 6428503.319999993 1946550.4399999976 0, 6428509.680000007 1946562.150000006 0, 6428545.939999998 1946628.7399999946 0, 6428631.799999997 1946578.2399999946 0))"
289,009753019000,009-753-019-000,0.23,111,003002,0,WAS PTN 009070001,9893.7028123,425.884621709,"POLYGON Z ((6428647.890000001 1946452.5100000054 0, 6428584.069999993 1946347.2099999934 0, 6428522.359999999 1946393.049999997 0, 6428487.689999998 1946419.0100000054 0, 6428609.430000007 1946477.7900000066 0, 6428615.160529237 1946470.242671912 0, 6428622.08496596 1946463.7732590563 0, 6428630.003805903 1946458.5681557339 0, 6428638.68889442 1946454.7773294286 0, 6428647.890000001 1946452.5100000054 0))"
290,009754010000,009-754-010-000,0.33,111E,003002,0,WAS PTN 009070001,11275.9660859,435.833731994,"POLYGON Z ((6428968.659999996 1946853.3100000024 0, 6428916.799999997 1946768.75 0, 6428908.599999994 1946741.549999997 0, 6428816.219999999 1946793.1400000006 0, 6428827.329999998 1946812.8100000024 0, 6428830.469414855 1946819.2387436472 0, 6428832.737765613 1946826.0239669548 0, 6428834.09579493 1946833.0482410716 0, 6428834.519999996 1946840.1899999976 0, 6428833.959999993 1946847.849999994 0, 6428932.519999996 1946873.8900000006 0, 6428968.659999996 1946853.3100000024 0))"
291,009770020000,009-770-020-000,0.27,111E,003002,0,WAS PTN 009030012,12463.3429,454.03141621,"POLYGON Z ((6429261.299999997 1947021.3100000024 0, 6429264.739999995 1946898.3900000006 0, 6429242.709999993 1946893.4200000018 0, 6429238.823001134 1946891.420379244 0, 6429235.209999993 1946888.9599999934 0, 6429232.528402661 1946886.6585145216 0, 6429230.069999993 1946884.1200000048 0, 6429228.540000007 1946882.2600000054 0, 6429141.370000005 1946951.0400000066 0, 6429188.769999996 1947009.9300000072 0, 6429205.129999995 1947028.400000006 0, 6429217.290000007 1947051.1400000006 0, 6429261.299999997 1947021.3100000024 0))"
292,011010054000,011-010-054-000,0.38,11,001000,0,WAS PTN 011010039,16620.616975,518.684476708,"POLYGON Z ((6395221.790000007 1977250.1400000006 0, 6395224.890000001 1977248.150000006 0, 6395180.200000003 1977178.2099999934 0, 6395171.222794597 1977164.826122915 0, 6395163.543458337 1977150.6576305048 0, 6395157.230000004 1977135.8299999982 0, 6395047.329999998 1977198.0900000036 0, 6395113.560000002 1977312.6899999976 0, 6395221.790000007 1977250.1400000006 0))"
293,011021017000,011-021-017-000,0.5,11,001000,0,WAS PTN 011021016,21699.86035,590.149807474,"POLYGON Z ((6393784.739999995 1976796.6899999976 0, 6393703.269999996 1976663.2699999958 0, 6393597.620000005 1976728.2800000012 0, 6393584.510000005 1976736.3400000036 0, 6393665.469999999 1976868.6299999952 0, 6393784.739999995 1976796.6899999976 0))"
294,011032004000,011-032-004-000,0.36,11,001000,0,0110320400 CONVERTED    12/01/87,15704.9324,514.657447468,"POLYGON Z ((6395033.459999993 1976380.2800000012 0, 6395004.640000001 1976331.1700000018 0, 6394983.260000005 1976294.7300000042 0, 6394847.959999993 1976376.8599999994 0, 6394899.370000005 1976462.5100000054 0, 6395033.459999993 1976380.2800000012 0))"
295,011032012000,011-032-012-000,0.25,10,001000,0,WAS PTN 011032010,10998.4458,487.291399272,"POLYGON Z ((6394963.230000004 1976181.7600000054 0, 6394932.760000005 1976208.6700000018 0, 6395064.180000007 1976281.75 0, 6395117.390000001 1976288.0900000036 0, 6395084.859999999 1976245.6099999994 0, 6395025.870000005 1976145.0600000024 0, 6394963.230000004 1976181.7600000054 0))"
296,011032016000,011-032-016-000,0.2,11,001000,0,WAS PTN 011032010,8925.94945,388.021933115,"POLYGON Z ((6395228.780000001 1976477.9899999946 0, 6395208.599999994 1976443.5799999982 0, 6395190.829999998 1976413.299999997 0, 6395088.140000001 1976473.4699999988 0, 6395126.099999994 1976538.150000006 0, 6395228.780000001 1976477.9899999946 0))"
297,011041005000,011-041-005-000,0.13,11,001000,0,0110410500 CONVERTED    12/01/87,5790.5664,331.49895741,"POLYGON Z ((6395170.459999993 1975913.7099999934 0, 6395170.430000007 1975913.6599999964 0, 6395144.359999999 1975870.9800000042 0, 6395046.239999995 1975931.4399999976 0, 6395071.569999993 1975974.599999994 0, 6395170.459999993 1975913.7099999934 0))"
298,011041014000,011-041-014-000,0.17,11,001000,0,0110411400 CONVERTED    12/01/87,7541.04135,371.294496366,"POLYGON Z ((6395464.480000004 1976394.9699999988 0, 6395433.420000002 1976344.1400000006 0, 6395326.840000004 1976409.5699999928 0, 6395351.939999998 1976452.3199999928 0, 6395357.489999995 1976461.7699999958 0, 6395464.480000004 1976394.9699999988 0))"
